date,population_growth,urbanization_rate,fossil_fuel_consumption,electricity_demand,co2_emissions,methane_emissions,forest_cover_loss,trade_volume,military_spending,global_temp_anomaly,ocean_heat_content,enso_index,extreme_weather_freq,drought_index,sea_level_rise,carbon_price_volatility,climate_policy_uncertainty,disaster_freq_volatility,temp_anomaly_variance,vix,baa_aaa_spread,ted_spread,bank_equity_vol,energy_sector_returns,term_spread
1993-02-01,-0.8185074054149613,-0.25254493558248636,-0.00449352248154394,-0.8925331282863832,-0.3979261734054492,-0.703745568882861,0.13951713185411735,-0.5346645333527447,-0.7766311248661057,-0.26321089528673064,-0.30529680006589593,0.24947541951919427,-0.10537805438989528,-0.5070878411145844,0.13694525705338065,0.0,-0.2343612762189616,-0.010196238809623266,1.3213278291480455,-0.7830858179330782,-0.7329688695421195,-0.05691875693543286,-0.02875716318185648,0.006848119706921068,-0.02525312496585305
1993-03-01,-0.8055120707461684,-0.18439632515049664,-0.12454366408917257,-0.8330153297774914,-0.3328541489684344,-0.6393283729798849,-0.1460805537960568,-0.557184596064978,-0.5691035504199965,-0.73815601630227,0.26915272535617174,0.5256349671024111,2.1768305780961583,-1.0929234365874492,-0.13403594961977316,0.0,0.7798560363607269,1.107873245114661,0.7161256116177437,-0.7983676941062744,-1.010922942598431,-0.16665207494421921,-0.02875716318185648,0.006848119706921068,0.14640349904760872
1993-04-01,-0.7782089224951879,-0.12932672151983454,-0.2221927202467123,-0.7790814437107918,-0.29631859813698413,-0.5605681468232367,-0.15209547430945167,-0.5523585110216015,-0.39581152452493074,-0.05212417483537956,-0.20562232823631396,1.1239806535327141,0.3750869208703266,-1.3686676927275692,0.13694525705338065,0.0,0.5457429916781429,-0.12487748343796864,0.7338743304972304,-0.8996101417769922,1.0274069264811154,-0.15411253183007842,-0.02875716318185648,0.006848119706921068,-0.07537546666784438
1993-05-01,-0.7365979606658876,-0.08697354268787132,-0.29744069095798886,-0.7303017913576567,-0.2837959609270049,-0.4704529699369373,-0.39268182472323226,-0.5237119521572595,-0.2567550471838651,-0.26321089528673036,-0.5611902098039118,1.031927471004975,-1.7870054678006717,-0.08747100345319336,-0.13403594961977316,0.0,0.9763277227354853,-1.5438727976613,0.6660800436296599,-0.798379200175119,0.9347555687956838,-0.12118994440406208,-0.02875716318185648,0.006848119706921068,-0.20859080027811014
1993-06-01,-0.6806791852597036,-0.056974206652117075,-0.35028757622300233,-0.6862466939894221,-0.29076267735462263,-0.37197092184491354,-0.9137672477095734,-0.4747705934063746,-0.15193411839586096,-0.26321089528673053,-0.4799971626307332,0.9306689702244624,-0.585843029650117,0.010404573350215116,0.2724358603899576,0.0,0.03113913017702714,-0.6151572601196694,0.6314554936844222,-0.9415371857351482,-0.36236343880040095,-0.18719013329806525,-0.02875716318185648,0.006848119706921068,-0.6023316886498487
1993-07-01,-0.6104525962711111,-0.038966131410308254,-0.3807333760392021,-0.6464864728778518,-0.3126951874359068,-0.268110082071888,-0.6733892559078073,-0.40906010870376036,-0.08134873816054287,0.7394510268571863,-1.1195124416126832,0.61768814963015,-2.6278191745060595,-0.016964798016015276,0.00145465371680374,0.0,-0.17012361287008768,-0.7686413715982607,0.5166222524094282,-1.0769816720952248,0.1935447073122056,-0.12396940806438003,-0.02875716318185648,0.006848119706921068,-1.0406000163550453
1993-08-01,-0.5259181937048617,-0.03258673495991638,-0.3887780904078635,-0.6105914492943181,-0.34506993118697615,-0.16185853014181115,-0.9549664673652045,-0.33010617198387987,-0.04499890647852093,0.053419185390295845,-0.9025235675380694,0.48881369409131553,1.33601687139077,0.512412110347605,0.00145465371680374,0.0,-0.35749186213294887,1.287411849979631,0.4371894613585814,-1.0203276071634475,-0.08440936574408946,-0.21671291839548723,-0.02875716318185648,0.006848119706921068,-0.9901674645625288
1993-09-01,-0.4270759775599608,-0.037473435298546735,-0.37442171933026175,-0.5781319445102425,-0.38336334862399213,-0.056204345578563214,-0.334295095146204,-0.24143445718104609,-0.04288462334904424,0.5283643064058354,-0.42547766470813747,0.32311796554138544,-0.22549429820495073,1.197233468993472,-0.2695265529563501,0.0,-0.6686829455938578,0.08211534108134312,-0.02369530429911266,-0.887638351098319,-0.640317511856696,-0.2835855596727605,-0.02875716318185648,0.006848119706921068,-1.3647139572575566
1993-10-01,-0.3139259478350823,-0.05326365042375058,-0.3376642628038463,-0.5486782797972912,-0.42305187976290376,0.04586439209305132,0.33804797162989436,-0.14657063823030103,-0.07500588877328608,0.792222706970024,-0.24889949052048863,0.47960837583854166,0.495203164685382,1.2223123181598452,-0.2695265529563501,0.0,-1.6217167324153927,-0.22171041093421462,-0.3089356443242128,-1.0273932549156692,-0.36236343880039273,-0.5110237406290963,-0.02875716318185648,0.006848119706921068,-1.4142874319550411
1993-11-01,-0.18646810453099985,-0.07959479833309976,-0.27850572083116776,-0.5218007764268855,-0.45961196461986525,0.14135960334916392,0.34508161389662456,-0.049040389065988864,-0.1413627027499324,-0.10489585494821733,-0.687256814775294,0.2586807377719682,0.2549706770552711,1.0725377921990003,0.5434170670631114,0.0,-1.0544670739928732,-0.5455998505964141,-0.3089356443242128,-0.7351555435068011,0.842104211110252,-0.7067135769838753,-0.02875716318185648,0.006848119706921068,-1.0013301990794323
1993-12-01,-0.04470244764826584,-0.11610429702428184,-0.19694609341095082,-0.4970697556704099,-0.48852004321108766,0.2272932086657774,-0.10576292911534693,0.047630616377611845,-0.24195506528015642,-0.26321089528673053,-0.7914694323228726,-0.008273491558474688,-1.1864242487253944,0.8768119596659625,-0.2695265529563501,0.0,-0.9149678794597051,0.3987471961398413,-0.28245804730725954,-1.0960506152384317,0.2861960649976455,-0.25142498264377794,-0.02875716318185648,0.006848119706921068,-0.7564651324964361
1994-01-01,0.11137102281400367,-0.16242956449466808,-0.09298538054255788,-0.4740555387995551,-0.5052525555524703,0.3006771285182393,-0.43019996068938166,0.13991670416539342,-0.37678297636264413,-0.5270692958509192,-0.6123857530489345,-0.10953199233898751,0.014738189425160173,0.6489157147120778,0.2724358603899576,0.0,-0.7195162429758112,-0.08535686011559876,-0.4159128952754882,-1.104768828354671,-0.26971208111496103,-0.12250160108120449,-0.02875716318185648,0.006848119706921068,-0.8398956973664263
1994-02-01,0.2765708364040374,-0.21748156461363402,0.027403306647578868,-0.45236093929900945,-0.5063148117566155,0.35932369692915933,-0.1713674699997426,0.22478611888601607,-0.5337741764471281,-1.9519046588975375,-0.33024867233198557,-0.3304596304055609,-0.7059592734651725,0.8858671788709319,-0.2695265529563501,0.0,-0.8010887423874994,0.6093789504955374,-0.2903140376309785,-0.7933231912918212,-0.45501479648583265,-0.04380218667370765,-0.02875716318185648,0.006848119706921068,-0.919632713601975
1994-03-01,0.4301711113197231,-0.27726544473748205,0.14032752366010656,-0.43171873950673695,-0.4923276023213724,0.40424690210736375,0.25493832522400206,0.30118277921986053,-0.6646396273307553,-0.4742976157380815,0.2407145406421565,-0.9564212715941857,-2.0272379554307824,0.6159714340070176,0.2724358603899576,0.0,-1.0639515625795783,-2.27908251141261,-0.5055293774867063,-0.5843548135987399,-0.2697120811149528,0.209632734085062,-0.03910635699256222,0.006848119706921068,-0.7612373800990644
1994-04-01,0.5669903771065268,-0.337059898093719,0.23981415936795536,-0.41189421397409115,-0.4649405878411445,0.437261145807853,0.6949374724994603,0.36854452236967356,-0.7573070694574859,0.5811359865186728,0.7206047739416016,-1.1957595461663069,0.3750869208703266,1.339351945577158,-0.2695265529563501,0.0,-0.32787033475208627,0.48132052007743714,-0.052888552292160565,-0.4192760327216843,-0.08440936574409769,0.20711049008686247,-0.10428733417416211,0.006848119706921068,-0.9808933534599651
1994-05-01,0.6870286337673217,-0.392143617910361,0.3258632137743134,-0.3926526372523276,-0.425803428910236,0.46018082978601343,0.8022433092776546,0.4263091855388028,-0.8117765028321539,-0.10489585494821733,0.8011450016527502,-1.002447862858055,0.3750869208703266,0.6262891400396157,0.2724358603899576,0.0,-1.1358340174624795,0.35535798383148653,-0.052888552292160565,-0.7598552379596422,-0.08440936574409769,0.5196856115306562,-0.020116528657775582,0.006848119706921068,-1.152994546196063
1994-06-01,0.7902858813040968,-0.4377952974153522,0.39847468687981813,-0.37375928389266505,-0.37656578612279534,0.47482035579713794,0.3929996935667979,0.47391460593052076,-0.828047927454618,0.9505377473085371,0.9591025938258911,-0.8643680890664467,0.13485443324021562,0.8057484983212553,0.00145465371680374,0.0,-1.0386847865009698,0.34983789866455756,0.50963914989947,-0.8244943154302088,0.4714987803685253,0.5729150342427696,-0.03590302186001132,0.006848119706921068,-0.8779036034058693
1994-07-01,0.8767621197092273,-0.4692936298363023,0.45764857867681835,-0.3549794284464937,-0.31887732007342423,0.48299412559643734,-0.05942441932710971,0.5107986207477025,-0.8061213433199511,0.15896254561597126,1.1899001303842125,-0.8275468160553511,2.056714334281103,0.4855991375202476,-0.2695265529563501,0.0,-0.9970173373665324,0.15934674542989918,0.5741358605817887,-0.946775846579732,0.10089334962678213,0.6568443234172756,-0.02801925519015713,0.006848119706921068,-0.7960104807156617
1994-08-01,0.9464573489902276,-0.48191730840118363,0.5033848891736029,-0.33607834546504467,-0.2543876913562783,0.48651654093920454,0.16498420833282704,0.5363990671936489,-0.7459967504332683,0.4228209461801599,0.8211420211917563,-0.9748319080997334,0.2549706770552711,-0.12469590053310027,0.00145465371680374,0.0,-0.4528597991228177,0.6508791480777121,0.42089555550199953,-1.0255550234407518,-0.17706072342953758,0.4944824957634971,0.0010945413028563636,0.006848119706921068,-0.8632314804573634
1994-09-01,0.9993715691469871,-0.4709450263377834,0.5356836183688968,-0.3168213094995612,-0.18474656056550592,0.4872020035806855,-0.28697952208731353,0.5501537824715196,-0.6476741487941942,0.9505377473085372,0.7193759229197231,-0.16476390185563086,0.3750869208703266,-0.2658063963991165,0.00145465371680374,0.0,-0.5226675131808264,-0.3448051581538626,0.2889925080915395,-0.8476903758863266,-0.2697120811149528,0.5981601708077502,0.15718944800143891,0.006848119706921068,-0.6454245526401462
